Timestamp_ms,AccX_Filt,AccY_Filt,AccZ_Filt,GyrX_Filt,GyrY_Filt,GyrZ_Filt,MagX_Filt,MagY_Filt,MagZ_Filt
6464,3.6025,1.5327,9.9224,-1.0370,1.8535,15.6212,7.6864,5.2272,-29.7935
6472,3.5985,1.9731,9.8355,-0.9851,1.5924,13.5814,7.6602,5.2823,-29.7004
6480,3.4759,2.2376,9.9309,-0.3595,1.8387,12.3481,7.6340,5.3364,-29.6074
6488,3.4739,2.7393,9.7380,-0.5745,1.2503,10.8701,7.6150,5.3843,-29.5125
6496,3.3864,3.7722,9.8691,-0.5402,0.7329,7.7261,7.5927,5.4394,-29.4270
6504,3.2344,4.4432,9.9454,-0.7847,0.9262,4.0849,7.5796,5.4995,-29.3303
6512,3.0026,4.8398,9.8094,-1.0531,0.9856,0.3710,7.5663,5.5585,-29.2339
6520,2.7805,5.4935,9.7916,-1.3125,0.7731,-4.1405,7.5528,5.6165,-29.1377
6528,2.6146,5.7588,9.8379,-1.0325,0.9593,-7.7961,7.5511,5.6863,-29.0446
6536,2.1875,5.9461,9.6784,-1.9248,0.6146,-12.2730,7.5492,5.7548,-28.9518
6544,1.7660,5.9101,9.6198,-1.6687,-0.1363,-16.6929,7.5638,5.8517,-28.8700
6552,1.4516,5.7801,9.6546,-1.2239,0.2523,-18.9995,7.5779,5.9468,-28.7883
6560,1.1014,5.6474,9.7435,-1.5291,0.0479,-21.3652,7.6120,6.0491,-28.7174
6568,0.7718,5.2499,9.9429,-1.8183,0.3404,-25.1341,7.6483,6.1603,-28.6639
6576,0.5788,4.6643,10.1920,-1.7909,1.4042,-27.8582,7.6963,6.2724,-28.6284
6584,0.2065,4.2109,10.1929,-1.6100,2.8134,-29.8846,7.7740,6.3923,-28.6096
6592,-0.2174,4.0977,10.0835,-1.3491,2.1210,-32.1689,7.8504,6.5101,-28.5900
6600,-0.3755,3.8162,10.2077,-1.8675,2.7122,-32.1081,7.9310,6.6364,-28.5980
6608,-0.4207,3.7428,10.4303,-1.8086,2.3042,-32.5619,8.0394,6.7624,-28.6265
6616,-0.6360,3.7888,10.3625,-1.9789,2.9300,-31.0492,8.1685,6.8911,-28.6968
6624,-0.6272,3.7344,10.4292,-2.9925,3.2752,-29.5520,8.2954,7.0177,-28.7648
6632,-0.6853,3.8122,10.3766,-2.3484,2.1679,-27.4723,8.4200,7.1421,-28.8306
6640,-0.7862,3.8749,10.2920,-1.5885,2.3811,-25.8276,8.5751,7.2477,-28.9379
6648,-0.7722,4.0237,10.3955,-1.6164,2.6702,-24.5508,8.7274,7.3515,-29.0424
6656,-0.6881,3.9346,10.2590,-2.4858,3.2427,-23.0338,8.9104,7.3999,-29.2169
6664,-0.6607,3.7433,10.1925,-2.6745,2.7502,-21.3752,9.1104,7.4240,-29.3922
6672,-0.6003,3.6035,10.1556,-2.9030,3.5192,-20.5330,9.3072,7.4473,-29.5637
6680,-0.5234,3.5011,9.9951,-3.3721,3.7693,-19.5491,9.5252,7.4322,-29.7315
6688,-0.4024,3.4057,10.0334,-3.4954,1.7658,-19.9122,9.7587,7.3849,-29.8766
6696,-0.3429,2.8311,9.9993,-4.3520,2.4498,-20.7633,10.0126,7.3167,-30.0183
6704,-0.2441,2.6505,9.8454,-4.5764,1.8053,-20.7640,10.2993,7.2333,-30.1298
6712,-0.1988,2.3883,9.9267,-4.3271,0.3250,-21.1086,10.5814,7.1501,-30.2383
6720,-0.1696,2.0658,9.9355,-4.5686,-0.8105,-20.9581,10.8590,7.0673,-30.3439
6728,0.0444,1.7508,9.9713,-5.2022,-1.0191,-20.7342,11.1915,6.9591,-30.4165
6736,0.1292,1.3327,9.9148,-4.9282,-0.3386,-20.3921,11.5188,6.8515,-30.4866
6744,0.2756,0.8842,9.8464,-4.2581,-1.9171,-18.2490,11.8638,6.7499,-30.5165
6752,0.4742,0.6966,9.8005,-3.9693,0.6613,-14.4530,12.2035,6.6489,-30.5444
6760,0.4657,0.2467,9.7507,-2.3198,0.2923,-12.8950,12.5379,6.5485,-30.5704
6768,0.3920,-0.0966,9.6847,-3.8465,-0.3725,-11.8477,12.8184,6.4600,-30.6084
6776,0.1359,-0.5576,9.6720,-3.5784,0.1251,-9.7130,13.0632,6.3711,-30.6366
6784,0.1414,-0.9447,9.7624,-3.0740,-0.3511,-8.0049,13.3038,6.2827,-30.6630
6792,0.0015,-1.3204,9.7281,-3.5863,0.1296,-6.6062,13.5128,6.1913,-30.6945
6800,-0.0873,-1.8964,9.7895,-3.0042,-0.5681,-4.7060,13.6872,6.0859,-30.7395
6808,-0.1626,-2.4108,10.0018,-1.4690,0.8447,-2.5236,13.8335,5.9726,-30.7843
6816,-0.3141,-2.5983,9.9639,-1.7075,1.2624,-1.5646,13.9546,5.8635,-30.8136
6824,-0.3778,-2.7648,9.9578,-2.2823,0.1871,-0.5489,14.0729,5.7551,-30.8411
6832,-0.3576,-2.8991,9.9632,-1.0506,-0.4891,1.4838,14.1884,5.6475,-30.8670
6840,-0.3521,-2.9141,9.9544,-1.9261,-1.2344,1.0142,14.2626,5.5389,-30.8886
6848,-0.2628,-3.0064,10.0699,-1.5633,-1.6964,0.3519,14.3345,5.4310,-30.9086
6856,-0.3009,-3.0803,10.0683,-2.0483,-2.9116,0.6598,14.3850,5.3313,-30.9112
6864,-0.2083,-3.1186,10.0314,-2.1148,-2.5030,0.9169,14.4335,5.2322,-30.9124
6872,-0.1272,-2.8876,9.8927,-3.0851,-2.5735,0.8508,14.4816,5.1363,-30.9123
6880,-0.1158,-2.7297,9.8546,-2.5570,-2.1024,1.3022,14.5097,5.0451,-30.9108
6888,-0.0299,-2.6277,9.8498,-2.7719,-1.7798,0.8939,14.5401,4.9503,-30.9047
6896,0.0570,-2.3332,9.6514,-3.4388,-2.0660,0.6022,14.5745,4.8536,-30.8892
6904,0.1542,-2.1451,9.8062,-3.4392,-2.4277,-0.7115,14.6072,4.7576,-30.8726
6912,0.1840,-2.2108,9.7140,-4.4795,-1.9095,0.2029,14.6421,4.6605,-30.8426
