Timestamp_ms,AccX_Filt,AccY_Filt,AccZ_Filt,GyrX_Filt,GyrY_Filt,GyrZ_Filt,MagX_Filt,MagY_Filt,MagZ_Filt
6576,-0.0209,0.0066,9.8176,0.1123,0.0713,-0.2966,0.6294,-37.0357,-17.8958
6584,-0.0206,0.0050,9.8173,0.1404,0.1048,-0.3003,0.6325,-36.8917,-17.8220
6592,-0.0159,-0.0041,9.8134,0.1353,0.1182,-0.3438,0.6355,-36.7485,-17.7486
6600,-0.0202,-0.0120,9.8221,0.1384,0.0910,-0.3827,0.6385,-36.6059,-17.6756
6608,-0.0201,-0.0073,9.8264,0.1041,0.1130,-0.4627,0.6367,-36.4565,-17.6172
6616,-0.0286,-0.0053,9.8330,0.1166,0.0834,-0.4777,0.6321,-36.3116,-17.5487
6624,-0.0267,-0.0053,9.8230,0.2138,0.0897,-0.5535,0.6303,-36.1759,-17.4683
6632,-0.0282,-0.0130,9.8272,0.2055,0.0291,-0.5406,0.6286,-36.0409,-17.3883
6640,-0.0346,-0.0073,9.8169,0.2162,0.0192,-0.5256,0.6315,-35.8944,-17.3172
6648,-0.0217,-0.0057,9.8126,0.3305,-0.0250,-0.6126,0.6288,-35.7542,-17.2521
6656,-0.0269,-0.0007,9.8196,0.2531,-0.0619,-0.6505,0.6326,-35.6128,-17.1900
6664,-0.0274,0.0016,9.8154,0.1844,-0.0199,-0.6467,0.6382,-35.4759,-17.1273
6672,-0.0298,-0.0050,9.8185,0.2360,0.0709,-0.5551,0.6438,-35.3396,-17.0649
6680,-0.0351,-0.0045,9.8236,0.2134,0.1071,-0.4594,0.6355,-35.2049,-16.9928
6688,-0.0335,-0.0133,9.8204,0.2371,0.0404,-0.3333,0.6274,-35.0708,-16.9210
6696,-0.0285,-0.0111,9.8103,0.1504,0.0087,-0.4367,0.6257,-34.9311,-16.8596
6704,-0.0180,-0.0070,9.8107,0.1102,0.0183,-0.3570,0.6240,-34.7920,-16.7984
6712,-0.0203,0.0055,9.8028,0.0771,0.0728,-0.2353,0.6222,-34.6537,-16.7375
6720,-0.0229,0.0067,9.7889,0.0614,0.0156,-0.1964,0.6286,-34.5223,-16.6689
6728,-0.0065,0.0042,9.7950,-0.0202,-0.0391,-0.3244,0.6180,-34.3844,-16.6033
6736,-0.0131,0.0065,9.7877,-0.0050,-0.0514,-0.4309,0.6207,-34.2481,-16.5363
6744,-0.0100,0.0081,9.7839,-0.0891,-0.0019,-0.5247,0.6217,-34.1125,-16.4784
6752,-0.0231,0.0150,9.7886,0.0012,-0.0025,-0.5504,0.6226,-33.9776,-16.4208
6760,-0.0364,0.0208,9.7888,-0.0352,-0.0670,-0.5003,0.6288,-33.8468,-16.3599
6768,-0.0319,0.0143,9.7935,-0.0379,-0.0168,-0.4258,0.6297,-33.7089,-16.2941
6776,-0.0311,0.0115,9.7891,-0.0539,-0.0621,-0.4265,0.6271,-33.5794,-16.2321
6784,-0.0213,0.0190,9.7933,-0.0638,-0.1054,-0.4351,0.6297,-33.4497,-16.1713
6792,-0.0110,0.0171,9.8022,-0.1107,-0.1334,-0.4061,0.6322,-33.3206,-16.1107
6800,0.0001,0.0104,9.8011,-0.1875,-0.1763,-0.5303,0.6348,-33.1922,-16.0504
6808,-0.0089,0.0203,9.8041,-0.1302,-0.1933,-0.4864,0.6287,-33.0652,-15.9879
6816,-0.0130,0.0147,9.7965,-0.1048,-0.1828,-0.5378,0.6228,-32.9389,-15.9257
6824,-0.0099,0.0178,9.7927,-0.0752,-0.2102,-0.5096,0.6168,-32.8131,-15.8638
6832,-0.0167,0.0138,9.8048,-0.0976,-0.2737,-0.5920,0.6143,-32.6880,-15.8038
6840,-0.0123,0.0147,9.8171,-0.0869,-0.3370,-0.5481,0.6161,-32.5727,-15.7484
6848,-0.0143,0.0183,9.8150,-0.0714,-0.2750,-0.3648,0.6144,-32.4504,-15.6857
6856,-0.0174,0.0197,9.8218,-0.0113,-0.3090,-0.1895,0.6111,-32.3303,-15.6274
6864,-0.0148,0.0209,9.8265,-0.0097,-0.2748,-0.1285,0.6078,-32.2107,-15.5694
6872,-0.0074,0.0253,9.8231,-0.0509,-0.2688,-0.1609,0.6046,-32.0851,-15.5076
6880,-0.0080,0.0242,9.8186,-0.0797,-0.2071,-0.1678,0.6038,-31.9618,-15.4494
6888,-0.0081,0.0182,9.8105,-0.0458,-0.1267,-0.0651,0.6030,-31.8407,-15.3931
6896,0.0018,0.0159,9.8163,-0.1095,-0.0925,-0.1669,0.5974,-31.7201,-15.3296
6904,-0.0024,0.0053,9.8312,-0.1170,-0.0171,-0.1523,0.5918,-31.6002,-15.2665
6912,0.0006,-0.0030,9.8314,-0.0388,0.0816,-0.1970,0.5862,-31.4808,-15.2038
6920,-0.0089,-0.0028,9.8271,0.0226,0.1440,-0.1383,0.5839,-31.3644,-15.1470
6928,0.0020,-0.0067,9.8258,-0.0067,-0.0043,-0.1383,0.5816,-31.2485,-15.0905
6936,0.0096,-0.0070,9.8261,-0.0054,-0.0315,-0.2102,0.5850,-31.1307,-15.0342
6944,0.0096,-0.0032,9.8277,0.0012,-0.0068,-0.1563,0.5883,-31.0135,-14.9782
6952,0.0101,0.0002,9.8310,-0.0485,0.0062,-0.2275,0.5940,-30.8969,-14.9265
6960,0.0070,0.0024,9.8322,0.0294,0.0825,-0.1329,0.5917,-30.7808,-14.8694
6968,0.0022,-0.0024,9.8346,0.0024,0.1636,-0.1970,0.5847,-30.6676,-14.8181
6976,0.0012,0.0005,9.8349,0.0354,0.2997,-0.0851,0.5832,-30.5541,-14.7702
6984,0.0066,0.0159,9.8334,0.0562,0.3633,-0.0767,0.5817,-30.4412,-14.7225
6992,0.0087,0.0216,9.8348,0.0681,0.4107,0.0087,0.5803,-30.3225,-14.6609
7000,-0.0021,0.0150,9.8265,-0.0112,0.3334,-0.0350,0.5788,-30.2044,-14.5996
7008,-0.0095,0.0162,9.8308,0.0597,0.3528,0.0459,0.5758,-30.0946,-14.5503
7016,-0.0049,0.0251,9.8338,0.1034,0.2834,0.0299,0.5729,-29.9853,-14.5012
7024,-0.0071,0.0240,9.8392,0.0306,0.2196,0.0519,0.5699,-29.8765,-14.4524
7032,-0.0087,0.0240,9.8378,0.0010,0.2253,0.0703,0.5678,-29.7652,-14.3952
7040,-0.0156,0.0153,9.8506,-0.0007,0.2175,-0.0054,0.5656,-29.6543,-14.3383
7048,-0.0168,0.0110,9.8453,0.0084,0.1273,-0.1071,0.5620,-29.5401,-14.2855
7056,-0.0165,0.0072,9.8579,0.0410,0.0517,-0.1644,0.5583,-29.4265,-14.2330
7064,-0.0167,0.0060,9.8533,-0.0397,0.1154,-0.1792,0.5501,-29.3225,-14.1799
7072,-0.0100,-0.0028,9.8519,-0.0689,0.0617,-0.1241,0.5565,-29.2167,-14.1248
7080,-0.0140,0.0029,9.8469,-0.1422,0.0156,-0.1966,0.5589,-29.1053,-14.0723
7088,-0.0058,0.0107,9.8457,-0.1296,0.0329,-0.1913,0.5538,-28.9960,-14.0132
7096,-0.0098,0.0138,9.8450,-0.1176,-0.0545,-0.2583,0.5488,-28.8871,-13.9543
7104,-0.0097,0.0215,9.8320,-0.0341,-0.0155,-0.2690,0.5475,-28.7893,-13.9003
7112,-0.0028,0.0117,9.8304,0.0164,-0.0608,-0.1859,0.5462,-28.6918,-13.8466
7120,0.0089,0.0114,9.8220,0.0887,-0.0002,-0.1971,0.5472,-28.5874,-13.8005
7128,0.0045,0.0076,9.8190,0.0779,0.0551,-0.1571,0.5482,-28.4834,-13.7547
7136,0.0123,0.0059,9.8199,0.0382,0.0254,-0.1162,0.5491,-28.3798,-13.7090
7144,0.0085,0.0044,9.8167,0.0242,-0.0004,-0.0585,0.5486,-28.2775,-13.6628
7152,-0.0014,0.0112,9.8083,0.0295,-0.0757,-0.1366,0.5480,-28.1756,-13.6168
7160,0.0052,0.0160,9.8193,0.0319,-0.1451,-0.0939,0.5497,-28.0741,-13.5636
7168,0.0006,0.0103,9.8138,-0.0244,-0.1421,-0.0291,0.5514,-27.9732,-13.5107
7176,-0.0085,0.0047,9.8162,-0.0383,-0.1499,0.0248,0.5537,-27.8697,-13.4624
7184,-0.0022,0.0124,9.8215,-0.0303,-0.1280,0.0204,0.5517,-27.7660,-13.4172
7192,-0.0010,0.0162,9.8240,-0.0039,-0.1845,0.0322,0.5534,-27.6700,-13.3635
7200,-0.0163,0.0142,9.8272,0.0720,-0.1717,0.0062,0.5579,-27.5621,-13.3123
7208,-0.0070,0.0128,9.8228,0.0325,-0.1969,0.0052,0.5623,-27.4547,-13.2613
7216,-0.0135,-0.0004,9.8151,-0.0185,-0.1490,-0.0223,0.5610,-27.3557,-13.2105
7224,-0.0122,0.0078,9.8196,-0.0380,-0.2205,-0.1047,0.5597,-27.2572,-13.1599
7232,-0.0114,0.0011,9.8205,0.0047,-0.1609,0.0113,0.5584,-27.1605,-13.1082
7240,-0.0249,0.0051,9.8181,0.0028,-0.2212,-0.0885,0.5570,-27.0643,-13.0566
7248,-0.0234,0.0095,9.8237,0.0144,-0.2575,-0.0427,0.5557,-26.9685,-13.0054
7256,-0.0020,0.0077,9.8173,0.0068,-0.2256,-0.0894,0.5623,-26.8738,-12.9586
7264,0.0056,0.0187,9.8116,0.1142,-0.1764,-0.0889,0.5581,-26.7788,-12.9113
7272,0.0033,0.0019,9.8082,0.0329,-0.1320,0.0264,0.5561,-26.6835,-12.8685
