Timestamp_ms,AccX_Filt,AccY_Filt,AccZ_Filt,GyrX_Filt,GyrY_Filt,GyrZ_Filt,MagX_Filt,MagY_Filt,MagZ_Filt
6760,-0.1623,-0.0682,9.9263,0.3961,1.9074,4.7003,-1.7200,-28.5268,-17.9198
6768,-0.1640,-0.0476,9.9467,0.4872,1.4276,4.9233,-1.7366,-28.3995,-17.8597
6776,-0.1317,-0.0414,9.8959,0.0810,0.9127,5.0219,-1.7529,-28.2730,-17.7997
6784,-0.2110,-0.0353,9.8927,-0.2488,0.9191,4.5083,-1.7638,-28.1592,-17.7348
6792,-0.2266,-0.0379,9.8908,-0.2628,0.8238,4.3797,-1.7744,-28.0461,-17.6702
6800,-0.1146,0.0676,9.9893,0.2704,0.5434,3.9928,-1.7850,-27.9334,-17.6059
6808,-0.0652,0.0825,9.9932,0.5297,0.4806,3.7481,-1.8021,-27.8171,-17.5418
6816,-0.1330,0.0532,9.9266,0.1483,0.5138,3.3195,-1.8190,-27.7014,-17.4780
6824,-0.1607,0.0453,9.8335,0.2156,0.3883,3.4935,-1.8340,-27.5829,-17.4196
6832,-0.1360,0.0641,9.8008,0.1626,-0.0785,3.6787,-1.8487,-27.4650,-17.3613
6840,-0.0983,0.0097,9.7976,0.3146,-0.5008,3.9277,-1.8657,-27.3545,-17.3008
6848,-0.1005,-0.0159,9.8512,-0.4014,-0.5046,4.0752,-1.8925,-27.2445,-17.2430
6856,-0.1249,-0.0332,9.8405,-0.2968,-0.0896,4.2643,-1.9097,-27.1300,-17.1863
6864,-0.2171,-0.0005,9.6900,-0.2794,-0.4394,4.1757,-1.9267,-27.0162,-17.1298
6872,-0.3237,0.0833,9.7055,-0.5001,-0.1206,4.7044,-1.9433,-26.9029,-17.0735
6880,-0.3195,0.1354,9.7078,-0.6791,-0.0397,5.7432,-1.9597,-26.7984,-17.0117
6888,-0.2862,0.2149,9.6888,-1.0636,0.0163,5.4086,-1.9758,-26.6945,-16.9501
6896,-0.2756,0.2864,9.7500,-1.2420,0.2725,5.4460,-2.0006,-26.5878,-16.8855
6904,-0.2455,0.2504,9.7589,-1.8606,0.4561,5.4471,-2.0251,-26.4816,-16.8212
6912,-0.2861,0.3381,9.7734,-1.9455,0.5038,4.8402,-2.0492,-26.3759,-16.7571
6920,-0.2860,0.3614,9.7883,-1.2240,0.8800,4.8091,-2.0722,-26.2740,-16.6983
6928,-0.2631,0.2632,9.8095,-1.1793,1.1678,4.4087,-2.0989,-26.1726,-16.6477
6936,-0.2369,0.2435,9.8506,-1.0193,0.8430,3.6952,-2.1220,-26.0748,-16.5925
6944,-0.1585,0.0973,9.8285,-0.7490,1.2737,2.9755,-2.1448,-25.9775,-16.5375
6952,-0.1569,0.0606,9.8063,-0.6585,1.6323,2.7647,-2.1584,-25.8839,-16.4755
6960,-0.1444,0.0525,9.7839,-0.5693,2.0231,2.3844,-2.1782,-25.7819,-16.4257
6968,-0.1286,0.0451,9.8456,-0.9719,1.9116,2.4447,-2.1913,-25.6908,-16.3698
6976,-0.0679,0.0594,9.8650,-1.1570,1.2129,2.5504,-2.2042,-25.6000,-16.3140
6984,-0.0944,0.0737,9.8270,-1.1500,1.1208,2.6008,-2.2169,-25.5096,-16.2585
6992,-0.0251,-0.0122,9.8987,-1.2713,0.9820,2.6890,-2.2325,-25.4086,-16.2119
7000,-0.1176,0.0135,9.8489,-1.3366,0.9747,2.1920,-2.2478,-25.3081,-16.1654
7008,-0.1969,0.0321,9.8224,-1.5110,0.9010,1.3247,-2.2637,-25.2151,-16.1104
7016,-0.1879,0.0322,9.8472,-1.0832,0.7425,1.3274,-2.2840,-25.1218,-16.0588
7024,-0.1903,0.0304,9.8446,-1.1407,0.7376,1.2259,-2.3039,-25.0289,-16.0074
7032,-0.1879,0.0684,9.8764,-1.1451,0.7916,1.0063,-2.3283,-24.9371,-15.9569
7040,-0.2358,0.0737,9.8966,-0.5732,0.5980,1.2175,-2.3508,-24.8497,-15.9012
7048,-0.2100,0.0310,9.9239,-0.5624,0.7674,1.5529,-2.3760,-24.7618,-15.8526
